700,Octopussy,12,Adventure
702,A Streetcar Named Desire,12,Adventure
703,Annie Hall,12,Adventure
704,A Hard Day's Night,12,Adventure
707,A View to a Kill,12,Adventure
708,The Living Daylights,12,Adventure
709,Licence to Kill,12,Adventure
710,GoldenEye,12,Adventure
711,Finding Forrester,12,Adventure
712,Four Weddings and a Funeral,12,Adventure
713,The Piano,12,Adventure
714,Tomorrow Never Dies,12,Adventure
744,Top Gun,12,Adventure
745,The Sixth Sense,12,Adventure
746,The Last Emperor,12,Adventure
747,Shaun of the Dead,12,Adventure
752,V for Vendetta,12,Adventure
754,Face/Off,12,Adventure
755,From Dusk Till Dawn,12,Adventure
756,Fantasia,12,Adventure
762,Monty Python and the Holy Grail,12,Adventure
764,The Evil Dead,12,Adventure
765,Evil Dead II,12,Adventure
766,Army of Darkness,12,Adventure
767,Harry Potter and the Half-Blood Prince,12,Adventure
768,From Hell,12,Adventure
769,GoodFellas,12,Adventure
770,Gone with the Wind,12,Adventure
771,Home Alone,12,Adventure
772,Home Alone 2: Lost in New York,12,Adventure
773,Little Miss Sunshine,12,Adventure
782,Gattaca,12,Adventure
783,Gandhi,12,Adventure
786,Almost Famous,12,Adventure
787,Mr. & Mrs. Smith,12,Adventure
788,Mrs. Doubtfire,12,Adventure
790,The Fog,12,Adventure
792,Platoon,12,Adventure
794,The Omen,12,Adventure
795,City of Angels,12,Adventure
796,Cruel Intentions,12,Adventure
801,"Good Morning, Vietnam",12,Adventure
802,Lolita,12,Adventure
805,Rosemary's Baby,12,Adventure
807,Se7en,12,Adventure
808,Shrek,12,Adventure
809,Shrek 2,12,Adventure
810,Shrek the Third,12,Adventure
811,Silent Running,12,Adventure
812,Aladdin,12,Adventure
813,Airplane!,12,Adventure
816,Austin Powers: International Man of Mystery,12,Adventure
817,Austin Powers: The Spy Who Shagged Me,12,Adventure
818,Austin Powers in Goldmember,12,Adventure
819,Sleepers,12,Adventure
820,JFK,12,Adventure
821,Judgment at Nuremberg,12,Adventure
824,Moulin Rouge!,12,Adventure
826,The Bridge on the River Kwai,12,Adventure
834,Underworld: Evolution,12,Adventure
837,Videodrome,12,Adventure
838,American Graffiti,12,Adventure
840,Close Encounters of the Third Kind,12,Adventure
841,Dune,12,Adventure
844,2046,12,Adventure
846,The X Files,12,Adventure
848,Dragonslayer,12,Adventure
849,Krull,12,Adventure
850,A Christmas Story,12,Adventure
853,Enemy at the Gates,12,Adventure
854,The Mask,12,Adventure
855,Black Hawk Down,12,Adventure
857,Saving Private Ryan,12,Adventure
859,Dangerous Liaisons,12,Adventure
860,WarGames,12,Adventure
861,Total Recall,12,Adventure
862,Toy Story,12,Adventure
863,Toy Story 2,12,Adventure
864,Cool Runnings,12,Adventure
865,The Running Man,12,Adventure
866,Finding Neverland,12,Adventure
868,Tsotsi,12,Adventure
869,Planet of the Apes,12,Adventure
872,Singin' in the Rain,12,Adventure
873,The Color Purple,12,Adventure
874,A Man for All Seasons,12,Adventure
879,Hook,12,Adventure
881,A Few Good Men,12,Adventure
887,The Best Years of Our Lives,12,Adventure
888,The Flintstones,12,Adventure
889,The Flintstones in Viva Rock Vegas,12,Adventure
905,Die Büchse der Pandora,12,Adventure
907,Doctor Zhivago,12,Adventure
913,The Thomas Crown Affair,12,Adventure
920,Cars,12,Adventure
921,Cinderella Man,12,Adventure
924,Dawn of the Dead,12,Adventure
925,Do the Right Thing,12,Adventure
926,Galaxy Quest,12,Adventure
927,Gremlins,12,Adventure
928,Gremlins 2: The New Batch,12,Adventure
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,12,Adventure
943,Lethal Weapon 3,12,Adventure
944,Lethal Weapon 4,12,Adventure
947,Lawrence of Arabia,12,Adventure
948,Halloween,12,Adventure
950,Ice Age: The Meltdown,12,Adventure
951,Kindergarten Cop,12,Adventure
953,Madagascar,12,Adventure
954,Mission: Impossible,12,Adventure
955,Mission: Impossible II,12,Adventure
956,Mission: Impossible III,12,Adventure
957,Spaceballs,12,Adventure
978,Seven Years in Tibet,12,Adventure
979,Irréversible,12,Adventure
985,Eraserhead,12,Adventure
987,The Front Page,12,Adventure
990,The Hustler,12,Adventure
1018,Mulholland Drive,12,Adventure
1024,Heavenly Creatures,12,Adventure
1051,The French Connection,12,Adventure
1073,Arlington Road,12,Adventure
1088,Whale Rider,12,Adventure
1090,The Thirteenth Floor,12,Adventure
1091,The Thing,12,Adventure
1103,Escape from New York,12,Adventure
1116,The Wind That Shakes the Barley,12,Adventure
1123,Catch a Fire,12,Adventure
1124,The Prestige,12,Adventure
1125,Dreamgirls,12,Adventure
1164,Babel,12,Adventure
1165,The Queen,12,Adventure
1213,The Talented Mr. Ripley,12,Adventure
